Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
4471,7/6/23, 17:10:00,5708,378
4472,7/6/23, 17:20:00,5552,367.6
4473,7/6/23, 17:30:00,5201,344.4
4474,7/6/23, 17:40:00,4815,318.8
4475,7/6/23, 17:50:00,4478,296.5
4476,7/6/23, 18:00:00,4083,270.4
4477,7/6/23, 18:10:00,3617,239.5
4478,7/6/23, 18:20:00,3249,215.1
4479,7/6/23, 18:30:00,2930,194
4480,7/6/23, 18:40:00,2529,167.5
4481,7/6/23, 18:50:00,2194,145.3
4482,7/6/23, 19:00:00,1881,124.6
4483,7/6/23, 19:10:00,1564,103.6
4484,7/6/23, 19:20:00,1275,84.4
4485,7/6/23, 19:30:00,1009,66.8
4486,7/6/23, 19:40:00,761,50.4
4487,7/6/23, 19:50:00,537,35.6
4488,7/6/23, 20:00:00,370,24.5
4489,7/6/23, 20:10:00,229,15.2
4490,7/6/23, 20:20:00,135,8.9
4491,7/6/23, 20:30:00,60,4
4492,7/6/23, 20:40:00,25,1.7
4493,7/6/23, 20:50:00,4,0.3
4494,7/6/23, 21:00:00,0,0
4495,7/6/23, 21:10:00,0,0
4496,7/6/23, 21:20:00,0,0
4497,7/6/23, 21:30:00,0,0
4498,7/6/23, 21:40:00,0,0
4499,7/6/23, 21:50:00,0,0
4500,7/6/23, 22:00:00,0,0
4501,7/6/23, 22:10:00,0,0
4502,7/6/23, 22:20:00,0,0
4503,7/6/23, 22:30:00,0,0
4504,7/6/23, 22:40:00,0,0
4505,7/6/23, 22:50:00,0,0
4506,7/6/23, 23:00:00,0,0
4507,7/6/23, 23:10:00,0,0
4508,7/6/23, 23:20:00,0,0
4509,7/6/23, 23:30:00,0,0
4510,7/6/23, 23:40:00,0,0
4511,7/6/23, 23:50:00,0,0
4512,7/6/23, 24:00:00,0,0
4513,8/6/23, 00:10:00,0,0
4514,8/6/23, 00:20:00,0,0
4515,8/6/23, 00:30:00,0,0
4516,8/6/23, 00:40:00,0,0
4517,8/6/23, 00:50:00,0,0
4518,8/6/23, 01:00:00,0,0
4519,8/6/23, 01:10:00,0,0
4520,8/6/23, 01:20:00,0,0
4521,8/6/23, 01:30:00,0,0
4522,8/6/23, 01:40:00,0,0
4523,8/6/23, 01:50:00,0,0
4524,8/6/23, 02:00:00,0,0
4525,8/6/23, 02:10:00,0,0
4526,8/6/23, 02:20:00,0,0
4527,8/6/23, 02:30:00,0,0
4528,8/6/23, 02:40:00,0,0
4529,8/6/23, 02:50:00,0,0
4530,8/6/23, 03:00:00,0,0
4531,8/6/23, 03:10:00,0,0
4532,8/6/23, 03:20:00,0,0
4533,8/6/23, 03:30:00,0,0
4534,8/6/23, 03:40:00,0,0
4535,8/6/23, 03:50:00,0,0
4536,8/6/23, 04:00:00,0,0
4537,8/6/23, 04:10:00,0,0
4538,8/6/23, 04:20:00,0,0
4539,8/6/23, 04:30:00,0,0
4540,8/6/23, 04:40:00,0,0
4541,8/6/23, 04:50:00,0,0
4542,8/6/23, 05:00:00,0,0
4543,8/6/23, 05:10:00,0,0
4544,8/6/23, 05:20:00,0,0
4545,8/6/23, 05:30:00,11,0.7
4546,8/6/23, 05:40:00,46,3
4547,8/6/23, 05:50:00,106,7
4548,8/6/23, 06:00:00,180,11.9
4549,8/6/23, 06:10:00,257,17
4550,8/6/23, 06:20:00,335,22.2
4551,8/6/23, 06:30:00,385,25.5
4552,8/6/23, 06:40:00,415,27.5
4553,8/6/23, 06:50:00,435,28.8
4554,8/6/23, 07:00:00,493,32.6
4555,8/6/23, 07:10:00,555,36.7
4556,8/6/23, 07:20:00,616,40.8
4557,8/6/23, 07:30:00,682,45.2
4558,8/6/23, 07:40:00,733,48.5
4559,8/6/23, 07:50:00,815,54
4560,8/6/23, 08:00:00,899,59.5
4561,8/6/23, 08:10:00,974,64.5
4562,8/6/23, 08:20:00,1048,69.4
4563,8/6/23, 08:30:00,1267,83.9
4564,8/6/23, 08:40:00,1460,96.7
4565,8/6/23, 08:50:00,1485,98.3
4566,8/6/23, 09:00:00,1240,82.1
4567,8/6/23, 09:10:00,1340,88.7
4568,8/6/23, 09:20:00,1759,116.5
4569,8/6/23, 09:30:00,1897,125.6
4570,8/6/23, 09:40:00,1691,112
4571,8/6/23, 09:50:00,1747,115.7
4572,8/6/23, 10:00:00,1514,100.2
4573,8/6/23, 10:10:00,1392,92.2
4574,8/6/23, 10:20:00,1764,116.8
4575,8/6/23, 10:30:00,2099,139
4576,8/6/23, 10:40:00,2281,151
4577,8/6/23, 10:50:00,2161,143.1
4578,8/6/23, 11:00:00,2406,159.3
4579,8/6/23, 11:10:00,2289,151.6
4580,8/6/23, 11:20:00,2142,141.8
4581,8/6/23, 11:30:00,3346,221.6
4582,8/6/23, 11:40:00,7018,464.7
4583,8/6/23, 11:50:00,8256,546.7
4584,8/6/23, 12:00:00,6708,444.2
4585,8/6/23, 12:10:00,9224,610.8
4586,8/6/23, 12:20:00,9648,638.8
4587,8/6/23, 12:30:00,9851,652.3
4588,8/6/23, 12:40:00,10026,663.9
4589,8/6/23, 12:50:00,10257,679.2
4590,8/6/23, 13:00:00,10464,692.9
4591,8/6/23, 13:10:00,10565,699.6
4592,8/6/23, 13:20:00,10315,683
4593,8/6/23, 13:30:00,10446,691.7
4594,8/6/23, 13:40:00,10416,689.7
4595,8/6/23, 13:50:00,10381,687.4
4596,8/6/23, 14:00:00,10513,696.1
4597,8/6/23, 14:10:00,10366,686.4
4598,8/6/23, 14:20:00,10270,680
4599,8/6/23, 14:30:00,10086,667.8
4600,8/6/23, 14:40:00,9763,646.5
4601,8/6/23, 14:50:00,9602,635.8
4602,8/6/23, 15:00:00,9542,631.8
4603,8/6/23, 15:10:00,9394,622
4604,8/6/23, 15:20:00,9400,622.4
4605,8/6/23, 15:30:00,9086,601.6
4606,8/6/23, 15:40:00,8602,569.6
4607,8/6/23, 15:50:00,8526,564.5
4608,8/6/23, 16:00:00,8371,554.3
4609,8/6/23, 16:10:00,8031,531.8
4610,8/6/23, 16:20:00,7425,491.6
4611,8/6/23, 16:30:00,7215,477.7
4612,8/6/23, 16:40:00,6877,455.4
4613,8/6/23, 16:50:00,6611,437.7
4614,8/6/23, 17:00:00,6354,420.7
4615,8/6/23, 17:10:00,6089,403.2
4616,8/6/23, 17:20:00,5719,378.7
4617,8/6/23, 17:30:00,5346,354
4618,8/6/23, 17:40:00,4982,329.9
4619,8/6/23, 17:50:00,4555,301.6
4620,8/6/23, 18:00:00,4128,273.3
4621,8/6/23, 18:10:00,3771,249.7
4622,8/6/23, 18:20:00,3441,227.8
4623,8/6/23, 18:30:00,3004,198.9
4624,8/6/23, 18:40:00,2587,171.3
4625,8/6/23, 18:50:00,1771,117.3
4626,8/6/23, 19:00:00,1869,123.8
4627,8/6/23, 19:10:00,1724,114.2
4628,8/6/23, 19:20:00,1416,93.8
4629,8/6/23, 19:30:00,1148,76
4630,8/6/23, 19:40:00,859,56.9
4631,8/6/23, 19:50:00,595,39.4
4632,8/6/23, 20:00:00,409,27.1
4633,8/6/23, 20:10:00,215,14.2
4634,8/6/23, 20:20:00,130,8.6
4635,8/6/23, 20:30:00,68,4.5
4636,8/6/23, 20:40:00,25,1.7
4637,8/6/23, 20:50:00,4,0.3
4638,8/6/23, 21:00:00,0,0
4639,8/6/23, 21:10:00,0,0
4640,8/6/23, 21:20:00,0,0
4641,8/6/23, 21:30:00,0,0
4642,8/6/23, 21:40:00,0,0
4643,8/6/23, 21:50:00,0,0
4644,8/6/23, 22:00:00,0,0
4645,8/6/23, 22:10:00,0,0
4646,8/6/23, 22:20:00,0,0
4647,8/6/23, 22:30:00,0,0
4648,8/6/23, 22:40:00,0,0
4649,8/6/23, 22:50:00,0,0
4650,8/6/23, 23:00:00,0,0
4651,8/6/23, 23:10:00,0,0
4652,8/6/23, 23:20:00,0,0
4653,8/6/23, 23:30:00,0,0
4654,8/6/23, 23:40:00,0,0
4655,8/6/23, 23:50:00,0,0
4656,8/6/23, 24:00:00,0,0
4657,9/6/23, 00:10:00,0,0
4658,9/6/23, 00:20:00,0,0
4659,9/6/23, 00:30:00,0,0
4660,9/6/23, 00:40:00,0,0
4661,9/6/23, 00:50:00,0,0
4662,9/6/23, 01:00:00,0,0
4663,9/6/23, 01:10:00,0,0
4664,9/6/23, 01:20:00,0,0
4665,9/6/23, 01:30:00,0,0
4666,9/6/23, 01:40:00,0,0
4667,9/6/23, 01:50:00,0,0
4668,9/6/23, 02:00:00,0,0
4669,9/6/23, 02:10:00,0,0
4670,9/6/23, 02:20:00,0,0
4671,9/6/23, 02:30:00,0,0
4672,9/6/23, 02:40:00,0,0
4673,9/6/23, 02:50:00,0,0
4674,9/6/23, 03:00:00,0,0
4675,9/6/23, 03:10:00,0,0
4676,9/6/23, 03:20:00,0,0
4677,9/6/23, 03:30:00,0,0
4678,9/6/23, 03:40:00,0,0
4679,9/6/23, 03:50:00,0,0
4680,9/6/23, 04:00:00,0,0
4681,9/6/23, 04:10:00,0,0
4682,9/6/23, 04:20:00,0,0
4683,9/6/23, 04:30:00,0,0
4684,9/6/23, 04:40:00,0,0
4685,9/6/23, 04:50:00,0,0
4686,9/6/23, 05:00:00,0,0
4687,9/6/23, 05:10:00,0,0
4688,9/6/23, 05:20:00,0,0
4689,9/6/23, 05:30:00,8,0.5
4690,9/6/23, 05:40:00,35,2.3
4691,9/6/23, 05:50:00,72,4.8
4692,9/6/23, 06:00:00,107,7.1
4693,9/6/23, 06:10:00,159,10.5
4694,9/6/23, 06:20:00,224,14.8
4695,9/6/23, 06:30:00,278,18.4
4696,9/6/23, 06:40:00,317,21
4697,9/6/23, 06:50:00,348,23
4698,9/6/23, 07:00:00,379,25.1
4699,9/6/23, 07:10:00,420,27.8
4700,9/6/23, 07:20:00,451,29.9
4701,9/6/23, 07:30:00,458,30.3
4702,9/6/23, 07:40:00,472,31.3
4703,9/6/23, 07:50:00,508,33.6
4704,9/6/23, 08:00:00,563,37.3
4705,9/6/23, 08:10:00,563,37.3
4706,9/6/23, 08:20:00,536,35.5
4707,9/6/23, 08:30:00,576,38.1
4708,9/6/23, 08:40:00,587,38.9
4709,9/6/23, 08:50:00,614,40.7
4710,9/6/23, 09:00:00,645,42.7
4711,9/6/23, 09:10:00,683,45.2
4712,9/6/23, 09:20:00,851,56.3
4713,9/6/23, 09:30:00,1782,118
4714,9/6/23, 09:40:00,2033,134.6
4715,9/6/23, 09:50:00,1546,102.4
4716,9/6/23, 10:00:00,1747,115.7
4717,9/6/23, 10:10:00,2749,182
4718,9/6/23, 10:20:00,2662,176.3
4719,9/6/23, 10:30:00,2690,178.1
4720,9/6/23, 10:40:00,3161,209.3
4721,9/6/23, 10:50:00,2626,173.9
4722,9/6/23, 11:00:00,1600,105.9
4723,9/6/23, 11:10:00,1780,117.9
4724,9/6/23, 11:20:00,2168,143.6
4725,9/6/23, 11:30:00,3138,207.8
4726,9/6/23, 11:40:00,2567,170
4727,9/6/23, 11:50:00,2526,167.3
4728,9/6/23, 12:00:00,2644,175.1
4729,9/6/23, 12:10:00,2270,150.3
4730,9/6/23, 12:20:00,2662,176.3
4731,9/6/23, 12:30:00,5854,387.6
4732,9/6/23, 12:40:00,3606,238.8
4733,9/6/23, 12:50:00,3622,239.8
4734,9/6/23, 13:00:00,4991,330.5
4735,9/6/23, 13:10:00,7755,513.5
4736,9/6/23, 13:20:00,8781,581.4
4737,9/6/23, 13:30:00,5817,385.2
4738,9/6/23, 13:40:00,8248,546.1
4739,9/6/23, 13:50:00,5988,396.5
4740,9/6/23, 14:00:00,5977,395.8
4741,9/6/23, 14:10:00,8229,544.9
4742,9/6/23, 14:20:00,7485,495.6
4743,9/6/23, 14:30:00,8590,568.8
4744,9/6/23, 14:40:00,9278,614.3
4745,9/6/23, 14:50:00,8100,536.3
4746,9/6/23, 15:00:00,6827,452
4747,9/6/23, 15:10:00,4545,300.9
4748,9/6/23, 15:20:00,4138,274
4749,9/6/23, 15:30:00,4484,296.9
4750,9/6/23, 15:40:00,5144,340.6
4751,9/6/23, 15:50:00,4744,314.1
4752,9/6/23, 16:00:00,3837,254.1
4753,9/6/23, 16:10:00,3814,252.5
4754,9/6/23, 16:20:00,3094,204.9
4755,9/6/23, 16:30:00,3223,213.4
4756,9/6/23, 16:40:00,5775,382.4
4757,9/6/23, 16:50:00,7448,493.2
4758,9/6/23, 17:00:00,6691,443
4759,9/6/23, 17:10:00,6484,429.3
4760,9/6/23, 17:20:00,5571,368.9
4761,9/6/23, 17:30:00,5061,335.1
4762,9/6/23, 17:40:00,4611,305.3
4763,9/6/23, 17:50:00,4249,281.3
4764,9/6/23, 18:00:00,3279,217.1
4765,9/6/23, 18:10:00,2362,156.4
4766,9/6/23, 18:20:00,1341,88.8
4767,9/6/23, 18:30:00,1334,88.3
4768,9/6/23, 18:40:00,1144,75.7
4769,9/6/23, 18:50:00,1052,69.7
4770,9/6/23, 19:00:00,901,59.7
4771,9/6/23, 19:10:00,799,52.9
4772,9/6/23, 19:20:00,694,46
4773,9/6/23, 19:30:00,518,34.3
4774,9/6/23, 19:40:00,413,27.3
4775,9/6/23, 19:50:00,287,19
4776,9/6/23, 20:00:00,196,13
4777,9/6/23, 20:10:00,126,8.3
4778,9/6/23, 20:20:00,50,3.3
4779,9/6/23, 20:30:00,19,1.3
4780,9/6/23, 20:40:00,4,0.3
4781,9/6/23, 20:50:00,1,0.1
4782,9/6/23, 21:00:00,0,0
4783,9/6/23, 21:10:00,0,0
4784,9/6/23, 21:20:00,0,0
4785,9/6/23, 21:30:00,0,0
4786,9/6/23, 21:40:00,0,0
4787,9/6/23, 21:50:00,0,0
4788,9/6/23, 22:00:00,0,0
4789,9/6/23, 22:10:00,0,0
4790,9/6/23, 22:20:00,0,0
4791,9/6/23, 22:30:00,0,0
4792,9/6/23, 22:40:00,0,0
4793,9/6/23, 22:50:00,0,0
4794,9/6/23, 23:00:00,0,0
4795,9/6/23, 23:10:00,0,0
4796,9/6/23, 23:20:00,0,0
4797,9/6/23, 23:30:00,0,0
4798,9/6/23, 23:40:00,0,0
4799,9/6/23, 23:50:00,0,0
4800,9/6/23, 24:00:00,0,0
4801,10/6/23, 00:10:00,0,0
4802,10/6/23, 00:20:00,0,0
4803,10/6/23, 00:30:00,0,0
4804,10/6/23, 00:40:00,0,0
4805,10/6/23, 00:50:00,0,0
4806,10/6/23, 01:00:00,0,0
4807,10/6/23, 01:10:00,0,0
4808,10/6/23, 01:20:00,0,0
4809,10/6/23, 01:30:00,0,0
4810,10/6/23, 01:40:00,0,0
4811,10/6/23, 01:50:00,0,0
4812,10/6/23, 02:00:00,0,0
4813,10/6/23, 02:10:00,0,0
4814,10/6/23, 02:20:00,0,0
4815,10/6/23, 02:30:00,0,0
4816,10/6/23, 02:40:00,0,0
4817,10/6/23, 02:50:00,0,0
4818,10/6/23, 03:00:00,0,0
4819,10/6/23, 03:10:00,0,0
4820,10/6/23, 03:20:00,0,0
4821,10/6/23, 03:30:00,0,0
4822,10/6/23, 03:40:00,0,0
4823,10/6/23, 03:50:00,0,0
4824,10/6/23, 04:00:00,0,0
4825,10/6/23, 04:10:00,0,0
4826,10/6/23, 04:20:00,0,0
4827,10/6/23, 04:30:00,0,0
4828,10/6/23, 04:40:00,0,0
4829,10/6/23, 04:50:00,0,0
4830,10/6/23, 05:00:00,0,0
4831,10/6/23, 05:10:00,0,0
4832,10/6/23, 05:20:00,0,0
4833,10/6/23, 05:30:00,3,0.2
4834,10/6/23, 05:40:00,10,0.7
4835,10/6/23, 05:50:00,25,1.7
4836,10/6/23, 06:00:00,46,3
4837,10/6/23, 06:10:00,85,5.6
4838,10/6/23, 06:20:00,169,11.2
4839,10/6/23, 06:30:00,228,15.1
4840,10/6/23, 06:40:00,327,21.7
4841,10/6/23, 06:50:00,424,28.1
4842,10/6/23, 07:00:00,505,33.4
4843,10/6/23, 07:10:00,533,35.3
4844,10/6/23, 07:20:00,711,47.1
4845,10/6/23, 07:30:00,701,46.4
4846,10/6/23, 07:40:00,922,61.1
4847,10/6/23, 07:50:00,1111,73.6
4848,10/6/23, 08:00:00,1257,83.2
4849,10/6/23, 08:10:00,1449,95.9
4850,10/6/23, 08:20:00,1358,89.9
4851,10/6/23, 08:30:00,1591,105.3
4852,10/6/23, 08:40:00,1579,104.6
4853,10/6/23, 08:50:00,1567,103.8
4854,10/6/23, 09:00:00,1872,124
4855,10/6/23, 09:10:00,1965,130.1
4856,10/6/23, 09:20:00,2507,166
4857,10/6/23, 09:30:00,2324,153.9
4858,10/6/23, 09:40:00,2391,158.3
4859,10/6/23, 09:50:00,2693,178.3
4860,10/6/23, 10:00:00,2702,178.9
4861,10/6/23, 10:10:00,2676,177.2
4862,10/6/23, 10:20:00,2674,177.1
4863,10/6/23, 10:30:00,2592,171.6
4864,10/6/23, 10:40:00,3115,206.3
4865,10/6/23, 10:50:00,2958,195.9
4866,10/6/23, 11:00:00,1800,119.2
4867,10/6/23, 11:10:00,1348,89.3
4868,10/6/23, 11:20:00,1589,105.2
4869,10/6/23, 11:30:00,2105,139.4
4870,10/6/23, 11:40:00,1898,125.7
4871,10/6/23, 11:50:00,1474,97.6
4872,10/6/23, 12:00:00,1534,101.6
4873,10/6/23, 12:10:00,5013,331.9
4874,10/6/23, 12:20:00,4713,312.1
4875,10/6/23, 12:30:00,9525,630.7
4876,10/6/23, 12:40:00,8207,543.4
4877,10/6/23, 12:50:00,10017,663.3
4878,10/6/23, 13:00:00,9809,649.5
4879,10/6/23, 13:10:00,9932,657.6
4880,10/6/23, 13:20:00,10434,690.9
4881,10/6/23, 13:30:00,10259,679.3
4882,10/6/23, 13:40:00,9843,651.8
4883,10/6/23, 13:50:00,10336,684.4
4884,10/6/23, 14:00:00,10209,676
4885,10/6/23, 14:10:00,9628,637.5
4886,10/6/23, 14:20:00,7825,518.1
4887,10/6/23, 14:30:00,3221,213.3
4888,10/6/23, 14:40:00,6821,451.7
4889,10/6/23, 14:50:00,9673,640.5
4890,10/6/23, 15:00:00,8432,558.3
4891,10/6/23, 15:10:00,6168,408.4
4892,10/6/23, 15:20:00,6682,442.4
4893,10/6/23, 15:30:00,2578,170.7
4894,10/6/23, 15:40:00,3211,212.6
4895,10/6/23, 15:50:00,8724,577.7
4896,10/6/23, 16:00:00,8327,551.4
4897,10/6/23, 16:10:00,8011,530.4
4898,10/6/23, 16:20:00,7769,514.4
4899,10/6/23, 16:30:00,7280,482
4900,10/6/23, 16:40:00,6865,454.6
4901,10/6/23, 16:50:00,6270,415.2
4902,10/6/23, 17:00:00,5994,396.9
4903,10/6/23, 17:10:00,5649,374
4904,10/6/23, 17:20:00,5446,360.6
4905,10/6/23, 17:30:00,5159,341.6
4906,10/6/23, 17:40:00,4541,300.7
4907,10/6/23, 17:50:00,3829,253.5
4908,10/6/23, 18:00:00,3920,259.6
4909,10/6/23, 18:10:00,3366,222.9
4910,10/6/23, 18:20:00,3204,212.2
4911,10/6/23, 18:30:00,2865,189.7
4912,10/6/23, 18:40:00,2533,167.7
4913,10/6/23, 18:50:00,2173,143.9
4914,10/6/23, 19:00:00,1806,119.6
4915,10/6/23, 19:10:00,1506,99.7
4916,10/6/23, 19:20:00,1250,82.8
4917,10/6/23, 19:30:00,947,62.7
4918,10/6/23, 19:40:00,729,48.3
4919,10/6/23, 19:50:00,421,27.9
4920,10/6/23, 20:00:00,347,23
4921,10/6/23, 20:10:00,203,13.4
4922,10/6/23, 20:20:00,117,7.7
4923,10/6/23, 20:30:00,63,4.2
4924,10/6/23, 20:40:00,26,1.7
4925,10/6/23, 20:50:00,5,0.3
4926,10/6/23, 21:00:00,0,0
4927,10/6/23, 21:10:00,0,0
4928,10/6/23, 21:20:00,0,0
4929,10/6/23, 21:30:00,0,0
4930,10/6/23, 21:40:00,0,0
4931,10/6/23, 21:50:00,0,0
4932,10/6/23, 22:00:00,0,0
4933,10/6/23, 22:10:00,0,0
4934,10/6/23, 22:20:00,0,0
4935,10/6/23, 22:30:00,0,0
4936,10/6/23, 22:40:00,0,0
4937,10/6/23, 22:50:00,0,0
4938,10/6/23, 23:00:00,0,0
4939,10/6/23, 23:10:00,0,0
4940,10/6/23, 23:20:00,0,0
4941,10/6/23, 23:30:00,0,0
4942,10/6/23, 23:40:00,0,0
4943,10/6/23, 23:50:00,0,0
4944,10/6/23, 24:00:00,0,0
4945,11/6/23, 00:10:00,0,0
4946,11/6/23, 00:20:00,0,0
4947,11/6/23, 00:30:00,0,0
4948,11/6/23, 00:40:00,0,0
4949,11/6/23, 00:50:00,0,0
4950,11/6/23, 01:00:00,0,0
4951,11/6/23, 01:10:00,0,0
4952,11/6/23, 01:20:00,0,0
4953,11/6/23, 01:30:00,0,0
4954,11/6/23, 01:40:00,0,0
4955,11/6/23, 01:50:00,0,0
4956,11/6/23, 02:00:00,0,0
4957,11/6/23, 02:10:00,0,0
4958,11/6/23, 02:20:00,0,0
4959,11/6/23, 02:30:00,0,0
4960,11/6/23, 02:40:00,0,0
4961,11/6/23, 02:50:00,0,0
4962,11/6/23, 03:00:00,0,0
4963,11/6/23, 03:10:00,0,0
4964,11/6/23, 03:20:00,0,0
4965,11/6/23, 03:30:00,0,0
4966,11/6/23, 03:40:00,0,0
4967,11/6/23, 03:50:00,0,0
4968,11/6/23, 04:00:00,0,0
4969,11/6/23, 04:10:00,0,0
4970,11/6/23, 04:20:00,0,0
4971,11/6/23, 04:30:00,0,0
4972,11/6/23, 04:40:00,0,0
4973,11/6/23, 04:50:00,0,0
4974,11/6/23, 05:00:00,0,0
4975,11/6/23, 05:10:00,0,0
4976,11/6/23, 05:20:00,0,0
4977,11/6/23, 05:30:00,8,0.5
4978,11/6/23, 05:40:00,34,2.3
4979,11/6/23, 05:50:00,79,5.2
4980,11/6/23, 06:00:00,134,8.9
4981,11/6/23, 06:10:00,176,11.7
4982,11/6/23, 06:20:00,245,16.2
4983,11/6/23, 06:30:00,346,22.9
4984,11/6/23, 06:40:00,368,24.4
4985,11/6/23, 06:50:00,386,25.6
4986,11/6/23, 07:00:00,595,39.4
4987,11/6/23, 07:10:00,644,42.6
4988,11/6/23, 07:20:00,947,62.7
4989,11/6/23, 07:30:00,1027,68
4990,11/6/23, 07:40:00,1200,79.5
4991,11/6/23, 07:50:00,1010,66.9
4992,11/6/23, 08:00:00,1040,68.9
4993,11/6/23, 08:10:00,1039,68.8
4994,11/6/23, 08:20:00,1234,81.7
4995,11/6/23, 08:30:00,985,65.2
4996,11/6/23, 08:40:00,1078,71.4
4997,11/6/23, 08:50:00,946,62.6
4998,11/6/23, 09:00:00,895,59.3
4999,11/6/23, 09:10:00,1409,93.3
5000,11/6/23, 09:20:00,1272,84.2
5001,11/6/23, 09:30:00,1677,111
5002,11/6/23, 09:40:00,1586,105
5003,11/6/23, 09:50:00,941,62.3
5004,11/6/23, 10:00:00,1292,85.5
5005,11/6/23, 10:10:00,1431,94.8
5006,11/6/23, 10:20:00,865,57.3
5007,11/6/23, 10:30:00,1451,96.1
5008,11/6/23, 10:40:00,1417,93.8
5009,11/6/23, 10:50:00,1422,94.2
5010,11/6/23, 11:00:00,1748,115.7
5011,11/6/23, 11:10:00,1765,116.9
5012,11/6/23, 11:20:00,1355,89.7
5013,11/6/23, 11:30:00,2436,161.3
5014,11/6/23, 11:40:00,6830,452.2
5015,11/6/23, 11:50:00,4577,303.1
5016,11/6/23, 12:00:00,2943,194.9
5017,11/6/23, 12:10:00,6908,457.4
5018,11/6/23, 12:20:00,2983,197.5
5019,11/6/23, 12:30:00,6125,405.6
5020,11/6/23, 12:40:00,6845,453.2
5021,11/6/23, 12:50:00,10843,718
5022,11/6/23, 13:00:00,5204,344.6
5023,11/6/23, 13:10:00,5424,359.1
5024,11/6/23, 13:20:00,10448,691.8
5025,11/6/23, 13:30:00,4618,305.8
5026,11/6/23, 13:40:00,8299,549.5
5027,11/6/23, 13:50:00,3179,210.5
5028,11/6/23, 14:00:00,3894,257.8
5029,11/6/23, 14:10:00,1580,104.6
5030,11/6/23, 14:20:00,4841,320.5
5031,11/6/23, 14:30:00,3520,233.1
5032,11/6/23, 14:40:00,3294,218.1
5033,11/6/23, 14:50:00,6456,427.5
5034,11/6/23, 15:00:00,6942,459.7
5035,11/6/23, 15:10:00,6094,403.5
5036,11/6/23, 15:20:00,10052,665.6
5037,11/6/23, 15:30:00,7265,481.1
5038,11/6/23, 15:40:00,9562,633.1
5039,11/6/23, 15:50:00,5411,358.3
5040,11/6/23, 16:00:00,7965,527.4
5041,11/6/23, 16:10:00,8250,546.3
5042,11/6/23, 16:20:00,7894,522.7
5043,11/6/23, 16:30:00,7405,490.3
5044,11/6/23, 16:40:00,6074,402.2
5045,11/6/23, 16:50:00,2642,174.9
5046,11/6/23, 17:00:00,2720,180.1
5047,11/6/23, 17:10:00,3026,200.4
5048,11/6/23, 17:20:00,3182,210.7
5049,11/6/23, 17:30:00,3398,225
5050,11/6/23, 17:40:00,1983,131.3
5051,11/6/23, 17:50:00,2088,138.3
5052,11/6/23, 18:00:00,1400,92.7
5053,11/6/23, 18:10:00,842,55.8
5054,11/6/23, 18:20:00,1695,112.2
5055,11/6/23, 18:30:00,2493,165.1
5056,11/6/23, 18:40:00,2294,151.9
5057,11/6/23, 18:50:00,1109,73.4
5058,11/6/23, 19:00:00,931,61.6
5059,11/6/23, 19:10:00,819,54.2
5060,11/6/23, 19:20:00,572,37.9
5061,11/6/23, 19:30:00,649,43
5062,11/6/23, 19:40:00,488,32.3
5063,11/6/23, 19:50:00,320,21.2
5064,11/6/23, 20:00:00,220,14.6
5065,11/6/23, 20:10:00,203,13.4
5066,11/6/23, 20:20:00,117,7.7
5067,11/6/23, 20:30:00,56,3.7
5068,11/6/23, 20:40:00,24,1.6
5069,11/6/23, 20:50:00,5,0.3
5070,11/6/23, 21:00:00,0,0
5071,11/6/23, 21:10:00,0,0
5072,11/6/23, 21:20:00,0,0
5073,11/6/23, 21:30:00,0,0
5074,11/6/23, 21:40:00,0,0
5075,11/6/23, 21:50:00,0,0
5076,11/6/23, 22:00:00,0,0
5077,11/6/23, 22:10:00,0,0
5078,11/6/23, 22:20:00,0,0
5079,11/6/23, 22:30:00,0,0
5080,11/6/23, 22:40:00,0,0
5081,11/6/23, 22:50:00,0,0
5082,11/6/23, 23:00:00,0,0
5083,11/6/23, 23:10:00,0,0
5084,11/6/23, 23:20:00,0,0
5085,11/6/23, 23:30:00,0,0
5086,11/6/23, 23:40:00,0,0
5087,11/6/23, 23:50:00,0,0
5088,11/6/23, 24:00:00,0,0
5089,12/6/23, 00:10:00,0,0
5090,12/6/23, 00:20:00,0,0
5091,12/6/23, 00:30:00,0,0
5092,12/6/23, 00:40:00,0,0
5093,12/6/23, 00:50:00,0,0
5094,12/6/23, 01:00:00,0,0
5095,12/6/23, 01:10:00,0,0
5096,12/6/23, 01:20:00,0,0
5097,12/6/23, 01:30:00,0,0
5098,12/6/23, 01:40:00,0,0
5099,12/6/23, 01:50:00,0,0
5100,12/6/23, 02:00:00,0,0
5101,12/6/23, 02:10:00,0,0
5102,12/6/23, 02:20:00,0,0
5103,12/6/23, 02:30:00,0,0
5104,12/6/23, 02:40:00,0,0
5105,12/6/23, 02:50:00,0,0
5106,12/6/23, 03:00:00,0,0
5107,12/6/23, 03:10:00,0,0
5108,12/6/23, 03:20:00,0,0
5109,12/6/23, 03:30:00,0,0
5110,12/6/23, 03:40:00,0,0
5111,12/6/23, 03:50:00,0,0
5112,12/6/23, 04:00:00,0,0
5113,12/6/23, 04:10:00,0,0
5114,12/6/23, 04:20:00,0,0
5115,12/6/23, 04:30:00,0,0
5116,12/6/23, 04:40:00,0,0
5117,12/6/23, 04:50:00,0,0
5118,12/6/23, 05:00:00,0,0
5119,12/6/23, 05:10:00,0,0
